,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
69,0.04184355605027083,0.014340215893348473,0.01776082403461038,0.01776082403461038,0.7896095874826421,0.002868009960063334,0.00021647557788309678,0.0030155600366679955,0.0017046603320690114,0.00010919640156087384,69.0
70,0.03828018519638366,0.013504470914622185,0.017438736294046756,0.017438736294046756,0.8113874571867131,0.0028793032267548343,0.00019838406543902856,0.0032148521386284948,0.001678101505796276,0.00010367256278463613,70.0
71,0.035339964671083274,0.011215215229939502,0.016896775868848052,0.016896775868848052,0.8309667643166625,0.002706265866167307,0.0001845849749351894,0.0034092052457294483,0.0014911198164251523,9.488484609000182e-05,71.0
72,0.032905012721275814,0.009700652377713358,0.014535205450348332,0.014535205450348332,0.8484853319780137,0.0024640650107795696,0.00018515681518031557,0.0035975136275578127,0.0012378200898780986,9.240451028793233e-05,72.0
73,0.0308811755900914,0.009146459231253231,0.012479928720691476,0.012479928720691476,0.8640928459659689,0.0023268611498650396,0.00017447295305091646,0.0037788669211249884,0.0010980707319406136,9.129654108273747e-05,73.0
74,0.029193165829508,0.008799752934986582,0.011973563148678711,0.011973563148678711,0.8779443134502651,0.002334526762649733,0.00015909955057418645,0.003952545962066827,0.001026515688975927,8.334964814266793e-05,74.0
75,0.02778063309362356,0.008636714696249905,0.011741071304356657,0.011741071304356657,0.8901949463466405,0.002188539684671009,0.00015015059511206308,0.004118013068643654,0.0009784001127579895,7.592358332224238e-05,75.0
76,0.026595035239553894,0.007717584665050265,0.011363123644314507,0.011363123644314507,0.9009962985318772,0.0019859629962122286,0.0001505385058249269,0.004274898346026339,0.0009501638594956591,7.513810616760502e-05,76.0
77,0.025597167713296783,0.006461560522664437,0.009763166591147341,0.009763166591147341,0.9104934885859248,0.0017989697563538976,0.00014148627585144118,0.004422983372824294,0.0009390973177220343,7.418110736229699e-05,77.0
78,0.024755224441297234,0.005491652239626386,0.008376600230772628,0.008376600230772628,0.9188233136303324,0.0017869186687975531,0.00012855961573016782,0.004562183460277014,0.0008419432719995509,6.747057966293834e-05,78.0
