,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
61,0.9663597000657924,0.16591935990250622,0.09555908905514088,0.09680703580927254,0.9340670664204034,0.004166097572442475,0.0004327615895016269,0.006645714408890335,0.044228163871530814,0.00021917769222453356,61.0
62,0.9629414012214783,0.1652372537572358,0.09421766642831059,0.09546598537264026,0.9354086540257391,0.004105413397518236,0.00042431692352512356,0.006785449774672822,0.04191443873621849,0.00021422888112525713,62.0
63,0.9589466737244966,0.16283972943664407,0.09166690275628298,0.09291552642419261,0.9365292051995153,0.0040302639525073465,0.000414346953513164,0.006913752737839594,0.04027184620797347,0.00020975477726354529,63.0
64,0.9542676469862384,0.15805431601047537,0.08810163647960133,0.08935050963408059,0.9374594495777664,0.003944214522045482,0.00040601695730039025,0.007031127639881915,0.04082505014163265,0.0002047395087176954,64.0
65,0.9487827393380172,0.15111136096446315,0.08896749670706057,0.09021570376811744,0.9382259053024176,0.003893940752207551,0.00039737481100546974,0.00713810611943962,0.04073593873268337,0.00020090992776053532,65.0
66,0.9423570679356494,0.14528275437726146,0.08893462310310132,0.09018315516932728,0.9388514461760097,0.00382461765875678,0.00038785656188716387,0.007235236315720477,0.04016125390651723,0.00019612460732201686,66.0
67,0.9348443054713478,0.1473357631490438,0.08806930756456159,0.08931806189592092,0.9393558276432082,0.0037360531590647675,0.00038109130402901926,0.007323072056335773,0.03935172521957611,0.00019232802831117273,67.0
68,0.9260904304245428,0.14751747431203127,0.08626228417918533,0.08751126431225169,0.9397602631295847,0.0036955079228113367,0.0003725832508909246,0.0074021658463231076,0.03805923654076564,0.0001884987318091919,68.0
69,0.9159398360317912,0.14627443963425335,0.08354182295862439,0.08479098796243167,0.9400905803683537,0.003640789086572848,0.00036416066413146747,0.0074730800671042805,0.03631743333226507,0.00018378331665343318,69.0
70,0.9042441122785801,0.14389039864386302,0.08005911544484338,0.08130843180797864,0.9403677660304127,0.0035690172355177198,0.0003581338251411654,0.00753641380679256,0.03417261546263893,0.00018065780077147135,70.0
71,0.8908735325346446,0.1398357253742528,0.08056242968393765,0.08181109602991413,0.9406031756752695,0.003487103586341742,0.0003505236763927068,0.007592804996993203,0.03413547233238569,0.00017723532871303821,71.0
72,0.8757307286555089,0.13427094229233136,0.08098824290602957,0.08223715100247248,0.9408039203515339,0.003459382789117167,0.0003412412205797569,0.007642902549772639,0.0342731020045917,0.00017300653737712594,72.0
73,0.8587652478377024,0.12742023663677626,0.08061819052325052,0.0818672551391734,0.9409753217132704,0.003413458796207227,0.0003366502418394074,0.00768733785500391,0.03407390606948664,0.00016947815600269753,73.0
74,0.8399869167343097,0.12508098207554602,0.07976181840449213,0.08101105257677824,0.9411217165715295,0.0033526034754621614,0.00033065928678608963,0.0077267062185682085,0.033605407460764,0.000166863946958044,74.0
75,0.8194750652064167,0.1263021010226617,0.07812589393676886,0.07937526693003595,0.9412467580005285,0.0032757119664415645,0.00032323035422739013,0.007761557267167584,0.03319405807541155,0.0001635377869707932,75.0
76,0.7973807332581045,0.12646701224976029,0.07578992988577574,0.07703941653605839,0.9413535582264249,0.003219582670048051,0.0003143397396182932,0.007792391452452248,0.03259819883347208,0.00015944889866002765,76.0
77,0.7739194474437383,0.12563862820144295,0.07285277609330121,0.07410235579809471,0.9414447776132175,0.0031974100615428996,0.0003109414405273863,0.007819660249587294,0.03176764990527491,0.00015636131713073337,77.0
78,0.74935405122516,0.12468196638926357,0.06955205031869685,0.07080092028072363,0.9415226916569543,0.0031591985830083814,0.0003060419488038549,0.007843768423653193,0.030684779488103674,0.00015429799391884465,78.0
79,0.7239695370588226,0.12281384498842095,0.07060070192322353,0.07184977672607518,0.9415892460035782,0.003108317575626839,0.0002999487368541785,0.007865077312498239,0.029339896890222466,0.00015155875752651506,79.0
80,0.698044247907651,0.11994079450557908,0.07110068534850561,0.07234992786086103,0.941646103572223,0.003042800639237225,0.0002924789402514918,0.007883908558497715,0.027742091029242813,0.00014816046750153398,80.0
81,0.6718230889316522,0.11609095212493817,0.07105312822294182,0.0723025080443074,0.94169468482317,0.002964425803426722,0.00028506058376753747,0.00790054788665593,0.027328031287988823,0.00014411957906804114,81.0
82,0.645498439245053,0.1113341476028746,0.07068489844862152,0.07193436036128004,0.9417362025761966,0.0029243160180797275,0.0002826111673361295,0.007915248751206281,0.027218099484727056,0.0001419829052448992,82.0
83,0.619202346284479,0.10578471263319458,0.06994068073883844,0.07119024019001718,0.941771692013637,0.002912424296506482,0.00027866680344336994,0.007928235757467296,0.026947639724580058,0.00014037907413629762,83.0
84,0.5930109026496214,0.10137450507528835,0.06866360666373542,0.06991324597265652,0.9418020363889779,0.002885078397316666,0.00027377786222656565,0.007939707796173038,0.026583287368905917,0.000138163165106777,84.0
85,0.566958881835458,0.10188337392502957,0.06688792798253937,0.06813763267356754,0.9418279891638593,0.002848756683999979,0.00026765004539336,0.007949840894585954,0.02617734573165976,0.00013540608406531707,85.0
86,0.5410606646473388,0.10191103612826384,0.06466245657744199,0.06591221479881998,0.9418501930062848,0.0027992666697377157,0.00026042009520722647,0.007958790783452378,0.02589821718811907,0.00013206030646039477,86.0
87,0.5153327564308647,0.10156114840172323,0.062047986017027004,0.06329778806532224,0.9418691960108463,0.002737758627358767,0.00025354537947430765,0.007966695196465137,0.02572790821647409,0.00012820143851120618,87.0
88,0.48981357280809246,0.10090216700621468,0.0591136375367122,0.060363475467467495,0.94188546559712,0.0026656730254663386,0.00025223290507824257,0.007973675919546166,0.025519183622772286,0.00012650027710272733,88.0
89,0.4645767759181051,0.10028924158066545,0.05799499479993024,0.05924423966699795,0.9418994003889902,0.002584468570234313,0.0002496277253391188,0.007979840618098444,0.02523679688998739,0.0001255171859809262,89.0
90,0.43973647466194454,0.09985416343131098,0.05851163294172404,0.05976101469131345,0.9419113403570675,0.0025837872190386663,0.00024605507292854364,0.007985284459013753,0.02484030125616054,0.00012391098455152584,90.0
91,0.41544369099120243,0.0990278152199569,0.05877655231598955,0.06002604613550341,0.9419215754682819,0.0025792099255349896,0.00024160786614484353,0.007990091550940657,0.024292783670742103,0.00012196061005915446,91.0
92,0.3918754446645502,0.09773977214071067,0.05879545303007999,0.06004503860463806,0.9419303530865928,0.0025620492715578633,0.00023614293781930383,0.007994336221385338,0.023568246326652213,0.00011947763198827453,92.0
93,0.3692188457583053,0.09592658713821847,0.05856726968583868,0.0598169303830838,0.9419378842612127,0.0025372873615013797,0.00022977689134393676,0.007998084148472055,0.02265659890624491,0.00011651502091820527,93.0
94,0.34765341050628656,0.09354588173490977,0.05843669121252648,0.05968639206282068,0.9419443490892934,0.0025031829158831316,0.0002226292560179731,0.008001393361043878,0.021565435252018737,0.00011313160054266146,94.0
95,0.3273348609715338,0.09058596578460451,0.05804763470625472,0.059297389783195424,0.9419499012969774,0.0024585629104111675,0.0002183065254875273,0.00800431512708802,0.020318549534752803,0.00010938731156205017,95.0
96,0.30838276778093954,0.08706993416817721,0.05736081638557056,0.05861061585957335,0.9419546721380784,0.002404442602523372,0.00021776229639958715,0.008006894738289956,0.01895209319059422,0.00010906083370634451,96.0
97,0.29087366298160233,0.08305390794695328,0.05637020890574275,0.0576200447289868,0.9419587736984856,0.0023418913065707805,0.00021619480826219378,0.008009172203121294,0.017509104799337243,0.00010853085735802631,97.0
98,0.2748395199577042,0.07862098801156613,0.055078894740856796,0.05632876032430492,0.9419623017363983,0.002272004385460839,0.00021369085394619804,0.008011182861859065,0.016034143023898106,0.0001075026822944747,98.0
99,0.26027092907508914,0.07387244333379736,0.053499941877465235,0.054749831826535214,0.9419653380864546,0.002195878675195039,0.0002107604880857149,0.008012957929959087,0.014568590882615043,0.00010615041808346722,99.0
100,0.24712607024821165,0.06891794304429033,0.05165868653110588,0.05290603228150297,0.9419679527021018,0.002167100396515265,0.0002069641520259076,0.008014524977097467,0.013144858826877513,0.00010446566298989241,100.0
101,0.23556459610405633,0.06387817634641517,0.049806743495484446,0.05082896854430389,0.9419702143367579,0.0021773233632112416,0.00020239695916588583,0.008015908354809878,0.01156147414415532,0.00010236936917682028,101.0
102,0.22524518028417695,0.05885697340865463,0.047720785901456286,0.048557714465112256,0.9419721791330071,0.002179786927827133,0.00019720705834984728,0.008017129624179149,0.010319415819879371,9.992425712029466e-05,102.0
103,0.2160719796392075,0.05393410814640161,0.045449143158155396,0.04613436147391002,0.941973886052583,0.0021743459534730577,0.00019151435314939351,0.00801820787313398,0.009173200644969456,9.719920391645988e-05,103.0
104,0.20794390460022616,0.04917734204838565,0.04304070290535787,0.04360171104832102,0.941975369049489,0.002163178952777502,0.00018540964971785437,0.008019159964052459,0.008128075038981341,9.424638966245294e-05,104.0
105,0.20075903598272254,0.04464007647922648,0.040542347719610475,0.04100166129655721,0.9419766576737181,0.002148918144194908,0.00017896879305219477,0.008020000772454761,0.0071848686175036,9.110706825532952e-05,105.0
106,0.19441860468820307,0.04036106781287294,0.03799764434833545,0.03837369761826538,0.9419777776034166,0.002126842683253649,0.00017926066525346214,0.008020743405678071,0.0063404312945194935,8.942616095071869e-05,106.0
107,0.18882954275955188,0.036365411778279226,0.03544584443465474,0.03575373012173971,0.941978751141088,0.002097356524326699,0.00017953531449759798,0.008021399413421466,0.005589061928651204,8.972606310341224e-05,107.0
108,0.18390597073430764,0.032666274510163615,0.032921210121811574,0.033173285040520556,0.941979597641841,0.002060963319256806,0.00017916475268411647,0.008021978971239699,0.004923572025244199,8.970173170565986e-05,108.0
109,0.17956986178115392,0.029266961403294555,0.030452684836091416,0.030659066003643588,0.9419803338941333,0.00201824323530082,0.0001781624818158187,0.008022491045085567,0.004336108953153754,8.935769069234138e-05,109.0
110,0.17575114098149755,0.026163016636975192,0.02806386423544819,0.028232834415735302,0.9419809744549943,0.0019698313741396706,0.00017679455383557457,0.008022943536967687,0.0038187207996563657,8.870297712559449e-05,110.0
111,0.1723874165767846,0.02334415630861083,0.025773218780737045,0.02591155943959739,0.9419815319436686,0.0019163980721344015,0.00017511279531789553,0.008023343411561778,0.003363724404712941,8.800196807495984e-05,111.0
112,0.16942347806417654,0.020796052107087577,0.023594436421237496,0.023707699784284577,0.9419820172990085,0.0018586313692386413,0.00017284493976078087,0.008023696816307971,0.002963938512608077,8.701308623529084e-05,112.0
113,0.16681069433931078,0.018501716654392614,0.021536941987003105,0.021629674065989077,0.9419824400024717,0.0017972214579247592,0.00017002760471052395,0.008024009167246299,0.0026127837248657625,8.574022293399446e-05,113.0
114,0.1645063565266721,0.01644271328473037,0.019606428107519024,0.019682350446970143,0.9419828082729372,0.001732847293048906,0.00016670304967140643,0.008024285247669865,0.002304337812638683,8.420292357190269e-05,114.0
115,0.16247302780635747,0.01460001512168308,0.017805426470972163,0.017867586174317003,0.9419831292356771,0.00166616586712812,0.0001629176610492324,0.00802452927633602,0.0020333287203146205,8.242341267393965e-05,115.0
116,0.16067793059701924,0.01295469547657382,0.016133855904658923,0.016184747823902203,0.9419834090698236,0.001597803114777348,0.00015872087331901395,0.008024744985590086,0.0017950972093382157,8.042567689102225e-05,116.0
117,0.15909237562737233,0.011488408393308103,0.01458953599126107,0.014631202653513016,0.9419836531343166,0.0015283470599828152,0.00015416378548207648,0.008024935661277297,0.0015855549696469208,7.823514773592744e-05,117.0
