,Susceptible: 0-20,Exposed: 0-20,Infected (symptomatic): 0-20,Asymptomatically Infected: 0-20,Recovered: 0-20,Hospitalised: 0-20,Critical: 0-20,Deaths: 0-20,Susceptible: 20-40,Exposed: 20-40,Infected (symptomatic): 20-40,Asymptomatically Infected: 20-40,Recovered: 20-40,Hospitalised: 20-40,Critical: 20-40,Deaths: 20-40,Susceptible: 40+,Exposed: 40+,Infected (symptomatic): 40+,Asymptomatically Infected: 40+,Recovered: 40+,Hospitalised: 40+,Critical: 40+,Deaths: 40+,Time,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,R0
323,0.10944977566853067,0.0030076992968216852,0.0030394800446771953,0.0030394800446771953,0.28145187588675613,1.854197925280145e-05,2.6140854613025554e-07,1.2885670738494358e-05,0.04845508467142822,0.0018312602784056897,0.002014771282354399,0.002014771282354399,0.3453903243339767,0.0001483537844608604,2.1484886489539426e-06,0.0001632858783707316,0.08635448657443363,0.0012987654119705192,0.0013020723686614564,0.0013020723686614564,0.10387811598268071,0.0007737142595572808,0.00010861187475354986,0.004992161159281461,122.0,0.24425934691439255,0.0061377249871978935,0.006356323695693051,0.006356323695693051,0.7307203162034135,0.0009406100232709427,0.00011102177194863406,0.005168332708390687,0.0010658461102405759,5.7054410045376085e-05,2.210526315789474
324,0.10896360960318885,0.0027718101010809778,0.0028152868739981045,0.0028152868739981045,0.28262328437075157,1.746260700561286e-05,2.468551242206199e-07,1.3012714852885457e-05,0.0481721431696604,0.0016760732338357803,0.0018478103074655917,0.0018478103074655917,0.34617166083639,0.00013817269862301932,2.0054257066848856e-06,0.0001643240208529504,0.08614453056235463,0.0011969233963238066,0.0012071530609037641,0.0012071530609037641,0.10437656871396012,0.0007299184191565579,0.00010275729741068938,0.005044995488986736,123.0,0.24328028333520388,0.005644806731240565,0.00587025024236746,0.00587025024236746,0.7331715139211017,0.0008855537247851901,0.00010500957824159489,0.0052223322246925715,0.0009790635791886715,5.399951630188481e-05,2.210526315789474
325,0.10851642188529924,0.00255366937688566,0.0026060594173598142,0.0026060594173598142,0.28370799578562816,1.6428661023621768e-05,2.3284051356791012e-07,1.3132615930405795e-05,0.047913077558360335,0.0015341272133215069,0.0016943189619841677,0.0016943189619841677,0.3468884082485107,0.00012858629177577716,1.8701655565587458e-06,0.00016529259850682723,0.08595152235587161,0.0011026384450021996,0.00111834903792774,0.00111834903792774,0.10483927513810902,0.0006878178579964387,9.709728310036255e-05,0.005094950844064956,124.0,0.2423810217995312,0.005190435035209367,0.005418727417271722,0.005418727417271722,0.7354356791722478,0.0008328328107958376,9.92002891704892e-05,0.005273376058502189,0.0008992615356726852,5.104383380961745e-05,2.210526315789474
326,0.10810514947409625,0.0023520576138297503,0.002411023572974532,0.002411023572974532,0.28471184045971965,1.5440283281321602e-05,2.1937634951949924e-07,1.3245646774720687e-05,0.04767584975783808,0.0014042930779669615,0.0015532886682010712,0.0015532886682010712,0.34754576845538476,0.00011957340262549084,1.7425118688514188e-06,0.00016619545791377036,0.08577412921739169,0.0010154166921010255,0.0010353787288295844,0.0010353787288295844,0.10526849281576309,0.000647437970885365,9.163940123401439e-05,0.005142126444965711,125.0,0.24155512844932603,0.004771767383897737,0.0049996909700051875,0.0049996909700051875,0.7375261017308675,0.0007824516567921775,9.36012894523853e-05,0.0053215675496542025,0.0008258933502051646,4.819149115201354e-05,2.210526315789474
327,0.10772696053387139,0.002165820349519859,0.0022294107810829945,0.0022294107810829945,0.28564034169187574,1.4497308094267657e-05,2.064695899143177e-07,1.3352084883094457e-05,0.047458598285826034,0.0012855359348804905,0.0014237711018376014,0.0014237711018376014,0.34814855334154315,0.00011111165503930332,1.6222371627936043e-06,0.0001670363418730503,0.08561111734235632,0.0009347857856206837,0.000957956757956817,0.000957956757956817,0.1056663789458813,0.0006087904848453184,8.638912030169728e-05,0.0051866248050811145,126.0,0.24079667616205375,0.004386142070021033,0.0046111386408774135,0.0046111386408774135,0.7394552739793002,0.0007343994479788894,8.82178270544052e-05,0.005367013231837259,0.0007584522872722821,4.544568218305643e-05,2.210526315789474
328,0.10737923916788578,0.001993867063751605,0.0020604656172834965,0.0020604656172834965,0.28649871689926,1.3599301483361111e-05,1.9412343736637766e-07,1.3452209615155368e-05,0.04725962297675322,0.0011769068857475154,0.0013048781989292775,0.0013048781989292775,0.3487012079277127,0.00010317784742976639,1.5090828834008756e-06,0.00016781888161493107,0.08546134573497378,0.000860295511348069,0.0008857977365990598,0.0008857977365990598,0.10603498764849202,0.0005718749359281462,8.134998479019488e-05,0.005228550711269736,127.0,0.24010020787961278,0.004031069460847189,0.0042511415528118345,0.0042511415528118345,0.7412349124754647,0.0006886520848412736,8.305319111096213e-05,0.005409821802499822,0.0006964682824409651,4.280857066256329e-05,2.210526315789474
329,0.10705956921405847,0.0018351731142319516,0.0019034487142483751,0.0019034487142483751,0.2872918860041469,1.2745601109520074e-05,1.8233630553467448e-07,1.3546301651149984e-05,0.0470773702343871,0.00107753822236765,0.0011957794515277274,0.0011957794515277274,0.34920783500189295,9.57482862913843e-05,1.4027887016109872e-06,0.00016854656330391463,0.08532375961399825,0.0007915196124642051,0.0008186177582284561,0.0008186177582284561,0.10637627083867239,0.0005366803111085008,7.652386055987383e-05,0.005268010246739908,128.0,0.23946069906244383,0.003704230949063807,0.003917845924004559,0.003917845924004559,0.7428759918447123,0.0006451741985094052,7.81089855670195e-05,0.005450103111694972,0.0006395088171689545,4.0281309195150036e-05,2.210526315789474
330,0.10676572129460322,0.0016887739323547285,0.0017576439699249422,0.0017576439699249422,0.2880244757435384,1.193534611830975e-05,1.711047225680498e-07,1.3634638813176092e-05,0.04691042087739156,0.000986634343855525,0.0010957020186544459,0.0010957020186544459,0.34967221588600284,8.8799036916362e-05,1.3030596436364018e-06,0.00016922275888126744,0.08519738513644316,0.0007280538783520958,0.0007561382995769514,0.0007561382995769514,0.10669207708906706,0.000503186155362575,7.19110474845911e-05,0.005305110094136664,129.0,0.23887352730843797,0.003403462154562349,0.003609484288156339,0.003609484288156339,0.7443887687186083,0.0006039205383972468,7.338521185079555e-05,0.005487967491831107,0.0005871717540058552,3.7864380136134676e-05,2.210526315789474
331,0.10649563784180151,0.0015537676362357134,0.0016223583629148338,0.0016223583629148338,0.28870083236306526,1.1167514924619735e-05,1.604208252973899e-07,1.37174973182783e-05,0.04675747745668833,0.0009034685332819322,0.001003926304498666,0.001003926304498666,0.3500978349119098,8.230619833910415e-05,1.2096158769403536e-06,0.00016985067490662056,0.08508132310201763,0.0006695181470464447,0.0006980863342898715,0.0006980863342898715,0.10698415467884459,0.0004713641987876575,6.75105357634896e-05,0.005339956668960491,130.0,0.23833443840050747,0.00312675431656409,0.0033243710017033714,0.0033243710017033714,0.7457828219538196,0.0005648379120513814,6.888057246572735e-05,0.00552352484118539,0.0005390889079305017,3.555734935428278e-05,2.210526315789474
332,0.10624742118957273,0.0014293106170545139,0.0014969255773442296,0.0014969255773442296,0.28932503066593807,1.0440949362778114e-05,1.5027442761072635e-07,1.3795148956184604e-05,0.04661735411515309,0.0008273766715115126,0.0009197845210174746,0.0009197845210174746,0.3504878985661029,7.624605801267671e-05,1.1221703682018544e-06,0.00017043337681681446,0.08497474404718369,0.0006155546928446736,0.0006441965131124538,0.0006441965131124538,0.10725415315766602,0.000441179328786805,6.33201290299417e-05,0.005372655618263993,131.0,0.2378395193519095,0.0028722419814107,0.0030609066114741577,0.0030609066114741577,0.747067082389707,0.0005278663361622598,6.459257382575428e-05,0.005556884144036991,0.0004949190485979693,3.33593028516016e-05,2.210526315789474
333,0.10601932206814915,0.001314614171602328,0.0013807084676245686,0.0013807084676245686,0.2899008839304879,9.754381232090664e-06,1.4065413524910638e-07,1.386785914439635e-05,0.046488966911531045,0.0007577511533675481,0.0008426584712523012,0.0008426584712523012,0.35084535550454043,7.059526901072281e-05,1.0404216863740738e-06,0.0001709737973593881,0.08487688333634448,0.0005658273664175377,0.0005942126865451349,0.0005942126865451349,0.10750362538205385,0.0004125906917730034,5.933660222698133e-05,0.005403311248093903,132.0,0.23738517231602468,0.0026381926913874136,0.0028175796254220047,0.0028175796254220047,0.7482498648170821,0.0004929403420158169,6.051767804860451e-05,0.005588152904597687,0.00045434703588481673,3.1268760560696114e-05,2.210526315789474
334,0.10580972780272699,0.0012089442451204857,0.001273098327357559,0.001273098327357559,0.2904319574052636,9.10645853603336e-06,1.3154558364798865e-07,1.3935888054422235e-05,0.04637132452036095,0.0006940375584595547,0.000771975787724823,0.000771975787724823,0.3511729165539325,6.533099855212288e-05,9.640880444076647e-07,0.00017147470520085105,0.08478703612625767,0.0005200219257608716,0.0005478878978262271,0.0005478878978262271,0.10773403141934917,0.000385552850726817,5.555587356672868e-05,0.005432026008686314,133.0,0.23696808844934558,0.002423003729340912,0.002592962012908609,0.002592962012908609,0.7493389053785453,0.00045999030781497324,5.665150719478433e-05,0.005617436601941588,0.00041708386667910213,2.9283697343900246e-05,2.210526315789474
335,0.1056171527204544,0.0011116161549480578,0.0011735173838373272,0.0011735173838373272,0.2909215781701992,8.495765164388544e-06,1.2293389513288266e-07,1.3999487664493855e-05,0.04626352045819324,0.0006357283469160247,0.0007072082522748242,0.0007072082522748242,0.3514730720386636,6.043103613928242e-05,8.928782845226845e-07,0.00017193873725368367,0.08470455321259372,0.00047784418081704027,0.0005049859351148463,0.0005049859351148463,0.1079467408957356,0.00036001660761200504,5.197312494651235e-05,0.005458900108065464,134.0,0.23658522639124135,0.002225188682681123,0.0023857115712269976,0.0023857115712269976,0.7503413911045985,0.000428943408915676,5.298893712616792e-05,0.005644838332983642,0.00038286205810422747,2.7401731042053963e-05,2.210526315789474
336,0.10544022819979419,0.001021993436064851,0.0010814176870871694,0.0010814176870871694,0.2913728484454863,7.920839295937124e-06,1.1480298202711798e-07,1.4058902202674375e-05,0.04616472562968297,0.0005823602104306344,0.0006478684734341435,0.0006478684734341435,0.3517481084513374,5.5873866393910566e-05,8.265078569419965e-07,0.00017236838742987147,0.08462883678987893,0.0004390196557846548,0.0004652811413340404,0.0004652811413340404,0.10814303728419776,0.000335929847774371,4.8582933844672025e-05,0.00548403120585156,135.0,0.2362337906193561,0.0020433733022801404,0.0021945673018553533,0.0021945673018553533,0.7512639941810214,0.0003997245534642187,4.952424468364114e-05,0.005670458495484106,0.0003514357718852612,2.562016250046411e-05,2.210526315789474
337,0.10527769376443888,0.0009394851784052759,0.0009962809438671906,0.0009962809438671906,0.29178865747527516,7.38019072431456e-06,1.071354933648736e-07,1.4114367928890492e-05,0.046074181584172924,0.0005335101720921264,0.0005935071704761852,0.0005935071704761852,0.35200012444845163,5.163874461011074e-05,7.647049827689021e-07,0.00017276600473811678,0.08455933656327104,0.0004032927443568526,0.00042855866880782835,0.00042855866880782835,0.10832412153170921,0.00031323831061889917,4.537938723510952e-05,0.005507514125193264,136.0,0.23591121191188286,0.001876288094854255,0.0020183467831512043,0.0020183467831512043,0.752112903455436,0.00037225724595332446,4.6251227711243295e-05,0.005694394497860271,0.0003225787074732367,2.393600237616568e-05,2.210526315789474
338,0.10512838899930664,0.0008635424495680783,0.000917618704410114,0.000917618704410114,0.29217169280172434,6.872314761943917e-06,9.991401047279984e-08,1.4166111808545278e-05,0.04599119449092738,0.0004887915067917707,0.0005437109534085128,0.0005437109534085128,0.3522310453457525,4.7705740698592926e-05,7.071980695063652e-07,0.00017313381094329584,0.08449554621667335,0.00037042537742597054,0.0003946148508899673,0.0003946148508899673,0.10849111565481706,0.00029188622819533827,4.2356188077193616e-05,0.005529440633031175,137.0,0.23561512970690737,0.0017227593337858197,0.0018559445087085941,0.0018559445087085941,0.7528938538022939,0.0003464642836558751,4.316330015717278e-05,0.0057167405557830165,0.0002960822049754841,2.234605792274507e-05,2.210526315789474
339,0.10499124547564558,0.000793657079967669,0.0008449706861107588,0.0008449706861107588,0.2925244528934525,6.395706220350421e-06,9.311967465920033e-08,1.4214352817931561e-05,0.04591512935058059,0.0004478514507963303,0.0004980991962016491,0.0004980991962016491,0.35244263740201237,4.405578295199579e-05,6.537393758044224e-07,0.00017347388187970562,0.08443699988376462,0.00034019668440731323,0.0003632567204660885,0.0003632567204660885,0.10864506700519179,0.00027181697231866837,3.9506747116838337e-05,0.005549899266268624,138.0,0.23534337470999078,0.0015817052151713125,0.0017063266027784964,0.0017063266027784964,0.7536121573006568,0.0003222684614910146,4.0253606167301957e-05,0.005737587500966261,0.00027175499691659,2.084694518324475e-05,2.210526315789474
340,0.10486528001002465,0.0007293573524071609,0.0007779051705283091,0.0007779051705283091,0.29284925739338463,5.948868960326975e-06,8.673436306897549e-08,1.4259299803740275e-05,0.04584540510339287,0.0004103671132490388,0.00045632236610435424,0.00045632236610435424,0.35263652012496133,4.0670668065912705e-05,6.040772249798593e-07,0.00017378818089729914,0.0843832691738459,0.00031240127146061686,0.00033430242763336353,0.00033430242763336353,0.1087869517071709,0.0002529735145690428,3.682427302361061e-05,0.005568975204663208,139.0,0.23509395428726343,0.0014521257371168167,0.0015685299642660268,0.0015685299642660268,0.7542727292255169,0.0002995930515952825,3.7515084611659444e-05,0.005757022685364247,0.0002494204227273533,1.9435184397985535e-05,2.210526315789474
341,0.10474958788850885,0.000670206722640871,0.0007160172508668585,0.0007160172508668585,0.2931482586696631,5.53032516772881e-06,8.073981657787932e-08,1.4301152469391529e-05,0.04578148994793013,0.0003760436954592058,0.00041805936166337896,0.00041805936166337896,0.3528141780430467,3.7533069916493766e-05,5.579711012579368e-07,0.00017407854921955927,0.08433396021883907,0.00028684873560156076,0.00030758066086373375,0.00030758066086373375,0.10891767879744799,0.0002352988803846563,3.430184199990029e-05,0.005586750203999368,140.0,0.23486503805527806,0.0013330991537016375,0.0014416572733939711,0.0014416572733939711,0.7548801155101578,0.00027836227546887887,3.4940552917736106e-05,0.005775129905688319,0.00022891623198537103,1.81072203240722e-05,2.210526315789474
342,0.10464333673037975,0.0006158015616343488,0.0006589277327387702,0.0006589277327387702,0.2934234523998665,5.138623505290848e-06,7.511736564015325e-08,1.4340101771220743e-05,0.045722897090364915,0.0003446120377050533,0.0003830153257271907,0.0003830153257271907,0.35297697177451504,3.4626543000533436e-05,5.151977351004042e-07,0.00017434670522511068,0.08428871095964113,0.00026336280049182544,0.00028293034569865886,0.00028293034569865886,0.10903809399593506,0.00021873655022240055,3.193245862731035e-05,0.005603302543684977,141.0,0.2346549447803858,0.0012237763998312276,0.0013248734041646196,0.0013248734041646196,0.7554385181703165,0.00025850171672822485,3.2522773728050906e-05,0.005791989350681309,0.00021009327489227014,1.685944499298965e-05,2.210526315789474
343,0.10454576091689638,0.000565768429214604,0.0006062823580918591,0.0006062823580918591,0.2936766874145036,4.772345163283312e-06,6.984899092834776e-08,1.4376329047792773e-05,0.045669180925350446,0.00031582607341050506,0.00035091981168991487,0.00035091981168991487,0.353126148065552,3.1935511177282555e-05,4.755381270983916e-07,0.00017459426300296704,0.08424718868085118,0.00024178020311125964,0.0002602004689074509,0.0002602004689074509,0.10914898328284482,0.00020323077293345977,2.970912268911338e-05,0.005618706999755292,142.0,0.234462130523098,0.0011233747057363688,0.001217402638689225,0.001217402638689225,0.7559518187629004,0.00023993862927402563,3.0254509807140122e-05,0.005807677591806052,0.00019281425728778778,1.568824112474325e-05,2.210526315789474
344,0.1044561561823115,0.000519762186303902,0.0005577504315746587,0.0005577504315746587,0.29390967573481697,4.430109873893519e-06,6.49167754347354e-08,1.4410006769282374e-05,0.0456199333976565,0.00028946086365834017,0.00032152471798635354,0.00032152471798635354,0.3532628495292436,2.944525822911661e-05,4.3878678983399687e-07,0.00017482272845006637,0.08420908761017948,0.00022194995899116993,0.0002392496160484532,0.0002392496160484532,0.10925107660108577,0.00018872687542016668,2.7624875004263387e-05,0.005633034847222278,143.0,0.23428517719014746,0.001031173008953412,0.0011185247656094654,0.0011185247656094654,0.7564236018651463,0.0002226022435231768,2.812857856953212e-05,0.005822267582441627,0.00017695333295053572,1.4589990635575055e-05,2.210526315789474
345,0.10437387486475785,0.0004774641401213611,0.0005130235939529632,0.0005130235939529632,0.29412400162599833,4.110579501479419e-06,6.030298166077635e-08,1.4441298733626015e-05,0.04557478086724501,0.00026531091731102466,0.00029460255731608123,0.00029460255731608123,0.35338812294048366,2.7141903976736968e-05,4.0475157414026163e-07,0.00017503350477742876,0.08417412683195907,0.00020373256601614463,0.00021994554676842352,0.00021994554676842352,0.10934505129909539,0.00017517146793636688,2.5672836027317447e-05,0.005646353905428899,144.0,0.23412278256396193,0.0009465076234485304,0.001027571698037468,0.001027571698037468,0.7568571758655773,0.00020642395141458325,2.6137890583118486e-05,0.005835828708939954,0.00016239462618553024,1.3561126498327046e-05,2.210526315789474
346,0.10429832150716795,0.00043858003928397445,0.0004718147543781261,0.0004718147543781261,0.2943211301333411,3.8124610566045517e-06,5.5990522061170266e-08,1.4470359872348213e-05,0.04553338121670772,0.00024318842278449917,0.00026994489159141424,0.00026994489159141424,0.3535029270463559,2.5012379663745535e-05,3.732479526064863e-07,0.00017522790335286869,0.08414204834049058,0.00018699916928060362,0.00020216482717847907,0.00020216482717847907,0.10943153538398441,0.00016251262018776637,2.384624607291821e-05,0.0056587285856267945,145.0,0.23397375106436624,0.0008687676313490773,0.0009439244731480193,0.0009439244731480193,0.7572555925636814,0.00019133746090811644,2.427548454758587e-05,0.005848426848852012,0.00014903149959569206,1.2598139912057583e-05,2.210526315789474
347,0.1042289486238123,0.00040283830259083475,0.00043385685713296296,0.00043385685713296296,0.29450241555030726,3.534509532568618e-06,5.1962698309829746e-08,1.4497336793028306e-05,0.045495421097088186,0.00022292166447859568,0.000247360723988865,0.000247360723988865,0.3536081401401522,2.3044402534969907e-05,3.4410324022245003e-07,0.00017540714452825678,0.08411261515646462,0.000171630821015189,0.0001857923840852609,0.0001857923840852609,0.10951111077631986,0.00015070003062472281,2.21384927535099e-05,0.005670219954651615,146.0,0.2338369848773651,0.0007973907880846194,0.0008670099652070889,0.0008670099652070889,0.7576216664667792,0.00017727894269226133,2.2534558692042182e-05,0.0058601244359729006,0.00013676618700114718,1.1697587120888982e-05,2.210526315789474
348,0.10416525298904708,0.0003699883191925497,0.0003989018127500389,0.0003989018127500389,0.2946691089656862,3.275529285270436e-06,4.820369912737745e-08,1.4522367589922134e-05,0.04546061354404236,0.0002043536123467342,0.0002266751551652897,0.0002266751551652897,0.3537045665685539,2.1226445747219663e-05,3.1715002778567165e-07,0.0001755723689514935,0.08408560968752349,0.00015751775883477776,0.0001707211075958239,0.0001707211075958239,0.10958431625853472,0.00013968512598582563,2.0543140623311762e-05,0.0056808858133062835,147.0,0.23371147622061292,0.0007318596903740616,0.0007962980755111524,0.0007962980755111524,0.7579579917927749,0.00016418710101831572,2.0908494350224812e-05,0.005870980549847699,0.00012550865675217682,1.085611387479854e-05,2.210526315789474
349,0.10410677195992446,0.0003397989919172717,0.0003667192202278293,0.0003667192202278293,0.2948223659513783,3.034375572853191e-06,4.469804856883345e-08,1.4545582703173657e-05,0.045428695638041264,0.00018734066107703372,0.0002077279444902518,0.0002077279444902518,0.3537929432346898,1.9547708742643985e-05,2.9223402925270817e-07,0.00017572463443956565,0.08406083209394831,0.00014455878819215893,0.0001568513578642624,0.0001568513578642624,0.10965165049685098,0.00012942117034706513,1.9053945567323847e-05,0.005690780789365698,148.0,0.23359629969191403,0.0006716984411864644,0.0007312985225823434,0.0007312985225823434,0.758266959682919,0.0001520032546625623,1.939087764514539e-05,0.005881051006508438,0.00011517652869888484,1.0070456660738782e-05,2.210526315789474
350,0.1040530803226773,0.00031205734862460474,0.0003370952919656372,0.0003370952919656372,0.29496325325416434,2.8099547532165125e-06,4.143066856529667e-08,1.4567105181012239e-05,0.04539942652496717,0.00017175153226460296,0.00019037234414961534,0.00019037234414961534,0.35387394503619557,1.7998083838221667e-05,2.6921310240600353e-07,0.00017586492133291737,0.08403809889969488,0.00013266067375987265,0.0001440905427797534,0.0001440905427797534,0.10971357471915344,0.00011986330956608876,1.7664868508831787e-05,0.005699956443757414,149.0,0.23349060574733935,0.0006164695546490803,0.0006715581788950058,0.0006715581788950058,0.7585507730095133,0.00014067134815752693,1.7975512279803087e-05,0.0058903884702713434,0.00010569394457468628,9.33746376290557e-06,2.210526315789474
351,0.10400378735576762,0.0002865671205434855,0.0003098318767272919,0.0003098318767272919,0.2950927551081593,2.6012241966444297e-06,3.838728691871187e-08,1.4587050591760801e-05,0.04537258557963756,0.00015746617204595226,0.00017447402948536024,0.00017447402948536024,0.3539481899723116,1.6568123094306986e-05,2.479514760053058e-07,0.00017599414246395216,0.0840172416935917,0.00012173752448670918,0.00013235273364008897,0.00013235273364008897,0.10977051524849284,0.0001109686008330561,1.6370092461562096e-05,0.005708461372853983,150.0,0.23339361462899688,0.0005657708170761469,0.0006166586398527411,0.0006166586398527411,0.7588114603289636,0.00013013794812400753,1.6656431224486113e-05,0.005899042565909696,9.699111834246543e-05,8.654095638352573e-06,2.210526315789474
352,0.10395853402091378,0.000263147407770898,0.00028474545896033164,0.00028474545896033164,0.29521177937953763,2.407192078564962e-06,3.555436743155971e-08,1.4605527411309944e-05,0.04534797066070877,0.00014437471938973546,0.00015991004632146666,0.00015991004632146666,0.3540162440548814,1.5249005382746313e-05,2.2832043855101063e-07,0.0001761131465559409,0.083998105882722,0.0001117102146449744,0.00012155826924920346,0.00012155826924920346,0.10982286597794941,0.00010269603595701632,1.5164029758242656e-05,0.005716341320469984,151.0,0.23330461056434454,0.0005192323418056078,0.0005662137745310017,0.0005662137745310017,0.7590508894123684,0.00012035223341832758,1.5427904564225227e-05,0.005907059994437235,8.900406465234267e-05,8.017428527538895e-06,2.210526315789474
353,0.10391699036203131,0.00024163166352122198,0.00026166606959753853,0.00026166606959753853,0.2953211633618861,2.22691692087498e-06,3.291867292685131e-08,1.462263777279204e-05,0.04532539651543434,0.00013237670263644905,0.00014656779005252206,0.00014656779005252206,0.3540786257767501,1.403250470865612e-05,2.1020407238924286e-07,0.00017622271629309,0.08398054954349127,0.00010250594394219403,0.00011163330489136498,0.00011163330489136498,0.1098709907319865,9.500655131626223e-05,1.4041323051087476e-05,0.005723639296429975,152.0,0.23322293642095693,0.00047651431009986504,0.0005198671645414255,0.0005198671645414255,0.7592707798706226,0.00011126597294579333,1.428444579640357e-05,0.005914484650495857,8.167414338761114e-05,7.4246560586221574e-06,2.210526315789474
354,0.1038788532309993,0.00022186641680901488,0.00024043651446398897,0.00024043651446398897,0.2954216788718495,2.059506366660701e-06,3.0467988344849726e-08,1.4638477059485322e-05,0.04530469338936545,0.00012138013357450764,0.00013434421541269812,0.00013434421541269812,0.3541358100188069,1.2910956215433162e-05,1.9348881431728105e-07,0.00017632358239802836,0.08396444241763094,9.405767412162411e-05,0.0001025095027075628,0.0001025095027075628,0.10991522535755596,8.786300026948308e-05,1.2996857419915172e-05,0.005730395687586961,153.0,0.23314798903799572,0.00043730422450514664,0.0004772902325842499,0.0004772902325842499,0.7594727142482123,0.00010283346285157694,1.3220814222577303e-05,0.005921357747044475,7.494738296121017e-05,6.873096548618181e-06,2.210526315789474
355,0.10384384417774234,0.00020371041971719995,0.0002209114486669138,0.0002209114486669138,0.2955140370638601,1.9041160226355722e-06,2.8190601854391982e-08,1.4653134722274183e-05,0.04528570575379781,0.00011130087365029303,0.00012314502685662577,0.00012314502685662577,0.35418823160294727,1.1877225507398948e-05,1.780700666920945e-07,0.00017641642031735727,0.08394966498570795,8.630375122963808e-05,9.412364201359822e-05,9.412364201359822e-05,0.10995587971700287,8.123012616123194e-05,1.2025752488760106e-05,0.00573664838338239,154.0,0.2330792149172481,0.00040131504459713107,0.0004381801175371378,0.0004381801175371378,0.7596581483838102,9.501146769126645e-05,1.2232013157306593e-05,0.005927717938422021,6.877412074762779e-05,6.360191377546148e-06,2.210526315789474
356,0.10381170735146171,0.00018703369632636497,0.0002029564846501307,0.0002029564846501307,0.29559889326474176,1.7599482852280156e-06,2.6075252431272256e-08,1.4666694632452932e-05,0.04526829103972283,0.00010206193847953776,0.00011288387525571314,0.00011288387525571314,0.3542362888880669,1.0924677456576027e-05,1.6385244763426884e-07,0.00017650185331518001,0.08393610753878213,7.918748763248735e-05,8.641724836885685e-05,8.641724836885685e-05,0.10999323968551557,7.507453497949703e-05,1.1123362731996918e-05,0.005742432893620644,155.0,0.2330161059299667,0.0003682831224383901,0.00040225760827470073,0.00040225760827470073,0.7598284218383242,8.775916072130107e-05,1.131329043206246e-05,0.005933601441568277,6.310898728140169e-05,5.883503146255492e-06,2.210526315789474
357,0.10378220776485064,0.0001717165867805556,0.0001864475258288097,0.0001864475258288097,0.29567685099955127,1.6262506634788553e-06,2.4111405882600254e-08,1.4679235090779036e-05,0.0452523185994984,9.35928421301504e-05,0.00010348175726958816,0.00010348175726958816,0.35428034669255326,1.0047146060178916e-05,1.50745359229979e-07,0.00017658045985967716,0.08392366941575695,7.265674188078748e-05,7.933631309336184e-05,7.933631309336184e-05,0.11002756883497083,6.936464079189297e-05,1.0285277188977833e-05,0.005747782463223858,156.0,0.23295819578010601,0.0003379661707914935,0.0003692655961917597,0.0003692655961917597,0.7599847665270754,8.103803751555074e-05,1.0460133954090412e-05,0.005939042158174314,5.7910149860673776e-05,5.440716606037316e-06,2.210526315789474
358,0.10375512952833564,0.0001576490402334072,0.00017126992591616583,0.00017126992591616583,0.2957484661468516,1.5023143876348804e-06,2.2288837113835027e-08,1.469082952248437e-05,0.04523766865737026,8.582908699389818e-05,9.486632098919659e-05,9.486632098919659e-05,0.35432073926801866,9.238906138975737e-06,1.3866818332168073e-07,0.00017665277131655822,0.0839122582260509,6.666360429489512e-05,7.283093715791895e-05,7.283093715791895e-05,0.11005911016850059,6.407062414174727e-05,9.50731086440116e-06,0.005752728191831649,157.0,0.2329050564117568,0.0003101417315222005,0.00033896718406328135,0.00033896718406328135,0.7601283155833708,7.481184466835788e-05,9.668267884836676e-06,0.005944071792670692,5.313936834921984e-05,5.029634496377458e-06,2.210526315789474
359,0.10373027436263245,0.00014472973439518777,0.0001573179162667584,0.0001573179162667584,0.2958142504535683,1.3874724917726619e-06,2.0598291623784497e-08,1.4701546087309543e-05,0.045224231429820794,7.871158237816197e-05,8.697136853712922e-05,8.697136853712922e-05,0.3543577727813504,8.494644474844741e-06,1.2754056742556225e-07,0.00017671928433419558,0.08390178919717763,6.116400828838193e-05,6.685508648979576e-05,6.685508648979576e-05,0.11008808760835079,5.916436425179914e-05,8.785509361798093e-06,0.005757299139590028,158.0,0.23285629498963084,0.00028460532506173166,0.00031114437129368337,0.00031114437129368337,0.7602601108432694,6.904648121841654e-05,8.933648220847439e-06,0.005948719970011534,4.876142212595358e-05,4.64817734084199e-06,2.210526315789474
360,0.10370746020081695,0.0001328654993851218,0.00014449392228219675,0.00014449392228219675,0.295874674877639,1.2810981809585123e-06,1.9030976800775925e-08,1.4711448436912995e-05,0.04521190630590745,7.218624788267119e-05,7.973632255037231e-05,7.973632255037231e-05,0.3543917276208123,7.80943462775872e-06,1.1728877105037534e-07,0.0001767804568981162,0.08389218456356887,5.611747266467209e-05,6.13662984684438e-05,6.13662984684438e-05,0.11011470740771737,5.461938154147607e-05,8.116134664350385e-06,0.005761522442906396,159.0,0.23281155107029325,0.0002611692199324651,0.00028559654330101284,0.00028559654330101284,0.7603811099061686,6.37099143501933e-05,8.252454412201537e-06,0.005953014348241426,4.474391933759203e-05,4.2943782298920236e-06,2.210526315789474
